_id,slot,defense,max_defense,fire_res,thunder_res,dragon_res,water_res,ice_res,gender,hunter_type,num_slots
1573212,Legs,24,40,6,-1,0,-1,-1,1,1,1
1573213,Legs,48,64,-1,-1,-1,4,-1,0,0,1
1573214,Legs,24,40,-1,-1,-1,5,-1,0,1,1
1573215,Legs,50,66,2,2,3,-2,-2,0,0,0
1573216,Legs,25,41,3,2,4,-2,-2,0,1,0
1573217,Legs,50,66,2,2,3,-2,-2,0,0,0
1573218,Legs,25,41,3,2,4,-2,-2,0,1,0
1573219,Legs,48,64,2,1,0,1,-1,2,0,0
1573220,Legs,24,40,3,1,0,1,-1,2,1,0
1573221,Legs,44,60,2,1,0,1,-1,2,0,1
1573222,Legs,22,38,3,1,0,1,-1,2,1,1
1573223,Legs,46,62,0,-2,0,3,-1,2,0,1
1573224,Legs,23,39,0,-2,0,4,-1,2,1,1
1573225,Legs,48,64,-2,3,2,0,-2,0,0,1
1573226,Legs,24,40,-2,3,3,0,-2,0,1,1
1573227,Legs,48,64,-2,3,2,0,-2,0,0,1
1573228,Legs,24,40,-2,3,3,0,-2,0,1,1
1573229,Legs,44,60,2,0,-2,0,2,2,0,0
1573230,Legs,22,38,4,0,-2,0,2,2,1,0
1573231,Legs,48,64,3,-1,3,-1,-1,2,0,2
1573232,Legs,24,40,4,-1,3,-1,-1,2,1,2
1573233,Legs,48,64,3,-1,3,-1,-1,1,0,2
1573234,Legs,24,40,4,-1,3,-1,-1,1,1,2
1573235,Legs,44,60,-2,1,0,-2,1,2,0,2
1573236,Legs,22,38,-1,1,0,-2,1,2,1,2
1573237,Legs,46,62,-2,-4,0,3,4,0,0,1
1573238,Legs,23,39,-2,-4,0,3,5,0,1,1
1573239,Legs,50,66,-4,4,1,1,2,0,0,1
1573240,Legs,25,41,-4,5,1,1,2,0,1,1
1573241,Legs,46,62,-4,4,1,1,2,2,0,1
1573242,Legs,23,39,-4,5,1,1,2,2,1,1
1573243,Legs,50,66,3,-2,-3,0,0,0,0,1
1573244,Legs,25,41,4,-2,-3,0,0,0,1,1
1573245,Legs,54,70,3,-2,-3,0,0,0,0,2
1573246,Legs,27,43,4,-2,-3,0,0,0,1,2
1573247,Legs,46,62,3,-2,-3,0,0,2,0,1
1573248,Legs,23,39,4,-2,-3,0,0,2,1,1
1573249,Legs,50,66,2,-1,1,0,-3,0,0,2
1573250,Legs,25,41,3,-1,1,0,-3,0,1,1
1573251,Legs,52,68,-2,-4,1,4,2,0,0,0
1573252,Legs,26,42,-2,-4,1,5,2,0,1,0
1573253,Legs,50,66,-4,0,0,1,4,0,0,1
1573254,Legs,25,41,-4,0,0,1,5,0,1,1
1573255,Legs,54,70,-4,0,0,1,4,2,0,1
1573256,Legs,27,43,-4,0,0,1,5,2,1,1
1573257,Legs,56,72,4,0,1,-4,0,2,0,2
1573258,Legs,28,44,5,0,1,-4,0,2,1,2
1573259,Legs,60,76,4,0,1,-4,0,0,0,2
1573260,Legs,30,46,5,0,1,-4,0,0,1,2
1573261,Legs,48,64,1,-1,0,2,-1,0,0,1
1573262,Legs,24,40,2,-1,0,2,-1,0,1,1
1573263,Legs,52,68,1,-1,0,2,-1,2,0,1
1573264,Legs,26,42,2,-1,0,2,-1,2,1,1
1573265,Legs,44,60,1,-1,0,2,-1,2,0,0
1573266,Legs,22,38,2,-1,0,2,-1,2,1,0
1573267,Legs,56,72,1,0,1,-1,-3,0,0,1
1573268,Legs,28,44,1,1,1,-1,-3,0,1,1
1573269,Legs,40,56,-2,-3,1,1,1,0,0,1
1573270,Legs,20,36,-2,-2,1,1,1,0,1,1
1573271,Legs,56,72,2,2,0,-1,0,0,0,1
1573272,Legs,28,44,3,2,0,-1,0,0,1,1
1573274,Legs,64,80,3,0,-2,-4,-1,0,0,1
1573275,Legs,32,48,4,0,-2,-4,-1,0,1,1
1573276,Legs,50,66,3,3,3,3,3,0,0,0
1573277,Legs,25,41,3,3,4,3,3,0,1,0
1573278,Legs,50,66,0,0,0,0,0,0,0,1
1573279,Legs,25,41,0,0,0,0,0,2,1,1
1573280,Legs,54,70,0,0,0,0,0,2,0,1
1573281,Legs,27,43,0,0,0,0,0,2,1,1
1573282,Legs,48,64,0,0,0,0,0,0,0,1
1573283,Legs,24,40,0,0,0,0,0,0,1,1
1573284,Legs,48,64,0,0,0,0,0,0,0,1
1573285,Legs,24,40,0,0,0,0,0,0,1,1
1573286,Legs,15,31,-2,-2,0,-2,-2,2,2,1
1573287,Legs,52,68,-2,-2,2,4,3,2,0,1
1573288,Legs,26,42,-2,-2,2,5,3,2,1,1
1573290,Legs,48,62,0,0,0,0,0,0,0,0
1573291,Legs,24,38,1,1,1,1,1,0,1,0
1573292,Legs,54,68,-2,0,4,0,0,0,0,1
1573293,Legs,27,41,-2,0,5,0,0,0,1,1
1573294,Legs,60,74,-1,-3,-1,2,1,2,0,2
1573295,Legs,30,44,-1,-3,-1,2,1,2,1,2
1573296,Legs,56,70,-1,-3,-1,2,1,2,0,1
1573297,Legs,28,42,-1,-3,-1,2,1,2,1,1
1573300,Legs,56,70,0,0,5,-1,-1,2,0,0
1573301,Legs,28,42,0,0,6,-1,-1,2,1,0
1573302,Legs,56,70,-2,-2,4,-2,-2,0,0,0
1573303,Legs,28,42,-2,-2,5,-2,-2,0,1,0
1573304,Legs,60,74,1,-2,3,-2,2,0,0,0
1573305,Legs,30,44,3,-2,3,-2,2,0,1,0
1573306,Legs,56,70,1,-2,3,-2,2,2,0,0
1573307,Legs,28,42,3,-2,3,-2,2,2,1,0
1573308,Legs,60,74,-3,-2,5,4,-2,0,0,0
1573309,Legs,30,44,-3,-2,6,4,-2,0,1,0
1573310,Legs,58,72,4,-2,-4,0,0,0,0,1
1573311,Legs,29,43,5,-2,-4,0,0,0,1,1
1573312,Legs,62,76,4,-2,-4,0,0,0,0,0
1573313,Legs,31,45,5,-2,-4,0,0,0,1,0
1573314,Legs,54,68,4,-2,-4,0,0,2,0,1
1573315,Legs,27,41,5,-2,-4,0,0,2,1,1
1573316,Legs,58,72,-3,4,-2,2,-1,0,0,0
1573317,Legs,29,43,-3,5,-2,2,-1,0,1,0
1573318,Legs,54,68,-3,4,-2,2,-1,2,0,0
1573319,Legs,27,41,-3,5,-2,2,-1,2,1,0
1573320,Legs,58,72,0,4,1,-1,-4,0,0,1
1573321,Legs,29,43,0,5,1,-1,-4,0,1,1
1573322,Legs,62,76,0,4,1,-1,-4,0,0,1
1573323,Legs,31,45,0,5,1,-1,-4,0,1,1
1573324,Legs,50,64,0,-3,-1,2,1,2,0,1
1573325,Legs,25,39,0,-2,-1,2,1,2,1,1
1573326,Legs,58,72,0,3,2,-2,-3,2,0,1
1573327,Legs,29,43,0,4,2,-2,-3,2,1,1
1573328,Legs,66,80,-3,-1,2,1,3,2,0,0
1573329,Legs,33,47,-3,-1,2,1,4,2,1,0
1573330,Legs,60,74,3,1,-1,-3,0,2,0,2
1573331,Legs,30,44,4,1,-1,-3,0,2,1,2
1573332,Legs,60,74,4,0,0,-4,-1,0,0,0
1573333,Legs,30,44,6,0,0,-4,-1,0,1,0
1573334,Legs,60,74,-2,-1,-2,2,2,0,0,1
1573335,Legs,30,44,-2,-1,-2,3,2,0,1,1
1573336,Legs,64,78,-2,-1,-2,2,2,0,0,1
1573337,Legs,32,46,-2,-1,-2,3,2,0,1,1
1573338,Legs,56,70,-2,-1,-2,2,2,2,0,0
1573339,Legs,28,42,-2,-1,-2,3,2,2,1,0
1573340,Legs,60,74,2,-3,0,0,-2,2,0,0
1573341,Legs,30,44,4,-3,0,0,-2,2,1,0
1573342,Legs,66,80,-3,1,1,2,-2,0,0,1
1573343,Legs,33,47,-2,1,1,2,-2,0,1,1
1573344,Legs,60,74,2,-3,-2,0,0,0,0,1
1573345,Legs,30,44,4,-3,-2,0,0,0,1,1
1573346,Legs,64,78,2,-3,-2,0,0,0,0,1
1573347,Legs,32,46,4,-3,-2,0,0,0,1,1
1573348,Legs,56,70,2,-3,-2,0,0,2,0,1
1573349,Legs,28,42,4,-3,-2,0,0,2,1,1
1573350,Legs,64,78,-1,3,2,-1,0,0,0,1
1573351,Legs,32,46,-1,4,2,-1,0,0,1,1
1573352,Legs,60,74,-1,3,2,-1,0,2,0,1
1573353,Legs,30,44,-1,4,2,-1,0,2,1,1
1573354,Legs,62,76,2,0,0,-4,-2,0,0,2
1573355,Legs,31,45,2,0,0,-3,-2,0,1,2
1573356,Legs,66,80,2,0,0,-4,-2,0,0,2
1573357,Legs,33,47,2,0,0,-3,-2,0,1,2
1573358,Legs,66,80,2,3,2,1,-5,0,0,0
1573359,Legs,33,47,2,3,2,1,-4,0,1,0
1573360,Legs,66,80,0,-4,-4,0,0,0,0,1
1573361,Legs,33,47,0,-3,-4,0,0,0,1,1
1573362,Legs,50,64,0,0,0,0,0,0,0,1
1573363,Legs,25,39,0,0,0,0,0,2,1,1
1573364,Legs,50,64,0,0,0,0,0,0,0,1
1573365,Legs,25,39,0,0,0,0,0,1,1,1
1573366,Legs,50,64,0,0,0,0,0,2,0,1
1573367,Legs,25,39,0,0,0,0,0,2,1,1
1573368,Legs,50,64,0,0,0,0,0,2,0,1
1573369,Legs,25,39,0,0,0,0,0,2,1,1
1573370,Legs,50,64,0,0,0,0,0,0,0,1
1573371,Legs,25,39,0,0,0,0,0,1,1,1
1573372,Legs,50,64,0,0,0,0,0,1,0,0
1573373,Legs,25,39,0,0,0,0,0,1,1,0
1573374,Legs,50,64,0,0,0,0,0,0,0,1
1573375,Legs,25,39,0,0,0,0,0,0,1,1
1573376,Legs,15,29,0,0,0,0,0,0,2,3
1573379,Legs,50,64,0,0,0,0,0,1,0,1
1573380,Legs,25,39,0,0,0,0,0,1,1,1
1573381,Legs,50,64,0,0,0,0,0,2,0,0
1573382,Legs,25,39,0,0,0,0,0,2,1,0
1573383,Legs,50,64,0,0,0,0,0,1,0,0
1573384,Legs,25,39,0,0,0,0,0,1,1,0
1573385,Legs,50,64,0,0,0,0,0,0,0,1
1573386,Legs,25,39,0,0,0,0,0,0,1,1
1573387,Legs,56,70,1,1,1,1,1,2,0,2
1573388,Legs,28,42,1,1,1,1,1,2,1,2
1573390,Legs,50,64,0,0,0,0,0,2,0,2
1573391,Legs,25,39,0,0,0,0,0,2,1,2
1573392,Legs,56,70,0,0,0,0,0,0,0,1
1573393,Legs,28,42,0,0,0,0,0,0,1,1
1573394,Legs,56,70,2,2,1,-1,-1,0,0,1
1573395,Legs,28,42,2,2,2,-1,-1,0,1,1
1573396,Legs,60,74,2,2,1,-1,-1,2,0,1
1573397,Legs,30,44,2,2,2,-1,-1,2,1,1
1573398,Legs,66,80,2,-2,2,2,-2,2,0,1
1573399,Legs,33,47,2,-2,3,2,-2,2,1,1
1573400,Legs,66,80,2,2,2,-2,-2,2,0,1
1573401,Legs,33,47,3,2,2,-2,-2,2,1,1
1573402,Legs,66,80,2,2,-5,2,2,0,0,1
1573403,Legs,33,47,2,2,-5,2,3,0,1,1
1573404,Legs,66,80,-2,2,-2,2,2,2,0,1
1573405,Legs,33,47,-2,3,-2,2,2,2,1,1
1573406,Legs,64,78,4,-3,-4,0,0,2,0,0
1573407,Legs,32,46,6,-3,-4,0,0,2,1,0
1573408,Legs,64,78,5,-4,-4,0,0,2,0,1
1573409,Legs,32,46,6,-4,-4,0,0,2,1,1
1573410,Legs,64,78,2,-4,-3,0,0,2,0,1
1573411,Legs,32,46,4,-4,-3,0,0,2,1,1
1573412,Legs,68,82,-2,0,-4,2,2,0,0,0
1573413,Legs,68,82,-2,0,-4,2,2,0,0,0
1573414,Legs,34,48,-2,0,-3,2,2,0,1,1
1573415,Legs,34,48,-2,0,-3,2,2,0,1,1
1573416,Legs,72,86,-2,0,-4,2,2,0,0,0
1573417,Legs,72,86,-2,0,-4,2,2,0,0,0
1573418,Legs,36,50,-2,0,-3,2,2,0,1,0
1573419,Legs,36,50,-2,0,-3,2,2,0,1,0
1573420,Legs,64,78,-2,0,-4,2,2,2,0,0
1573421,Legs,64,78,-2,0,-4,2,2,1,0,0
1573422,Legs,32,46,-2,0,-3,2,2,2,1,0
1573423,Legs,32,46,-2,0,-3,2,2,1,1,0
1573424,Legs,72,86,-1,-2,-3,2,3,0,0,1
1573425,Legs,36,50,-1,-2,-3,2,5,0,1,1
1573426,Legs,76,90,-1,-2,-3,2,3,0,0,1
1573427,Legs,38,52,-1,-2,-3,2,5,0,1,1
1573428,Legs,68,82,-1,-2,-3,2,3,2,0,1
1573429,Legs,34,48,-1,-2,-3,2,5,2,1,0
1573430,Legs,56,70,-5,0,-3,1,2,0,0,0
1573431,Legs,28,42,-4,0,-3,1,2,0,1,0
1573432,Legs,60,74,-5,0,-3,1,2,2,0,0
1573433,Legs,30,44,-4,0,-3,1,2,2,1,0
1573434,Legs,66,80,4,1,-3,-4,-1,0,0,0
1573435,Legs,33,47,4,1,-3,-3,-1,0,1,0
1573436,Legs,70,84,4,1,-3,-4,-1,0,0,0
1573437,Legs,35,49,4,1,-3,-3,-1,0,1,0
1573438,Legs,66,80,2,-4,4,-6,0,0,0,1
1573439,Legs,33,47,2,-4,4,-5,0,0,1,1
1573440,Legs,70,84,2,-4,4,-6,0,2,0,0
1573441,Legs,35,49,2,-4,4,-5,0,2,1,0
1573442,Legs,62,76,2,-4,4,-6,0,2,0,0
1573443,Legs,31,45,2,-4,4,-5,0,2,1,0
1573444,Legs,64,78,2,-6,4,-4,0,0,0,0
1573445,Legs,32,46,2,-5,4,-4,0,0,1,0
1573446,Legs,68,82,2,-6,4,-4,0,2,0,0
1573447,Legs,34,48,2,-5,4,-4,0,2,1,0
1573448,Legs,70,84,2,3,2,1,-6,0,0,0
1573449,Legs,35,49,2,3,2,1,-5,0,1,0
1573450,Legs,70,84,-2,-5,-2,-2,-2,0,0,0
1573451,Legs,35,49,-2,-4,-2,-2,-2,0,1,1
1573452,Legs,66,80,-2,-5,-2,-2,-2,2,0,3
1573453,Legs,33,47,-2,-4,-2,-2,-2,2,1,3
1573454,Legs,74,88,4,-3,-5,0,2,0,0,0
1573455,Legs,37,51,4,-3,-4,0,2,0,1,0
1573456,Legs,70,84,4,-3,-5,0,2,2,0,2
1573457,Legs,35,49,4,-3,-4,0,2,2,1,2
1573458,Legs,80,94,-4,-3,-2,0,4,0,0,0
1573459,Legs,40,54,-4,-3,-2,0,4,0,1,0
1573460,Legs,70,84,-3,0,-5,4,0,2,0,0
1573461,Legs,35,49,-3,0,-5,5,0,2,1,0
1573462,Legs,66,80,-3,0,-5,4,0,2,0,0
1573463,Legs,33,47,-3,0,-5,5,0,2,1,0
1573464,Legs,70,84,-1,-1,-2,-1,-1,2,0,1
1573465,Legs,35,49,-1,-1,-1,-1,-1,2,1,1
1573466,Legs,70,84,0,1,-4,2,1,2,0,1
1573467,Legs,35,49,0,1,-3,2,1,2,1,1
1573468,Legs,76,90,0,0,-4,0,0,0,0,0
1573469,Legs,38,52,0,0,-4,0,0,0,1,0
1573470,Legs,72,86,0,0,-4,0,0,2,0,1
1573471,Legs,36,50,0,0,-4,0,0,2,1,1
1573479,Legs,44,60,1,1,3,1,1,2,0,0
1573480,Legs,22,38,2,2,3,2,2,2,1,0
1573481,Legs,26,46,-2,1,0,2,-1,2,0,0
1573482,Legs,13,33,-2,1,0,3,-1,2,1,0
1573483,Legs,22,42,-4,-2,0,3,4,2,0,0
1573484,Legs,11,31,-4,-2,0,3,5,2,1,0
1573485,Legs,30,50,0,-4,0,4,0,2,0,0
1573486,Legs,15,35,0,-4,0,5,0,2,1,0
1573487,Legs,30,50,4,-1,-3,0,0,2,0,0
1573488,Legs,15,35,4,-1,-3,1,1,2,1,0
1573489,Legs,52,72,3,-2,0,-3,0,2,0,0
1573490,Legs,26,46,4,-2,1,-3,1,2,1,0
1573491,Legs,44,64,-2,-3,0,1,0,2,0,0
1573492,Legs,22,42,-2,-3,1,1,1,2,1,0
1573493,Legs,70,90,4,1,-2,-4,1,2,0,0
1573494,Legs,35,55,5,1,-2,-4,1,2,1,0
1573495,Legs,66,86,2,2,0,-4,-2,2,0,0
1573496,Legs,33,53,3,3,0,-4,-2,2,1,0
1573497,Legs,68,88,5,-2,-3,0,0,2,0,0
1573498,Legs,34,54,5,-2,-3,1,1,2,1,0
1573499,Legs,68,88,0,4,1,0,-3,2,0,0
1573500,Legs,34,54,0,5,1,0,-3,2,1,0
1573501,Legs,70,90,2,-4,-2,1,1,2,0,0
1573502,Legs,35,55,3,-4,-2,1,1,2,1,0
1573503,Legs,70,90,4,1,0,-3,-2,2,0,0
1573504,Legs,35,55,4,1,0,-3,-2,2,1,0
1573506,Legs,50,66,2,2,2,2,2,0,0,0
1573507,Legs,25,41,3,3,3,3,3,0,1,0
1573518,Legs,50,66,2,2,2,2,2,0,0,0
1573519,Legs,25,41,3,3,3,3,3,0,1,0
1573522,Legs,70,84,4,4,4,4,4,2,0,1
1573523,Legs,35,49,5,5,5,5,5,2,1,1
1573524,Legs,66,80,4,4,4,4,4,2,0,0
1573525,Legs,33,47,5,5,5,5,5,2,1,0
1573526,Legs,68,82,1,1,1,1,1,2,0,1
1573527,Legs,34,48,2,2,2,2,2,2,1,1
1573528,Legs,52,66,0,0,0,0,0,2,0,0
1573529,Legs,26,40,0,0,0,0,0,2,1,0
1573530,Legs,56,70,-4,-4,-4,-4,-4,2,0,0
1573531,Legs,28,42,-3,-3,-3,-3,-3,2,1,0
1573532,Legs,54,68,0,4,1,-1,-2,2,0,1
1573533,Legs,27,41,0,5,1,-1,-2,2,1,1
1573534,Legs,24,44,1,1,1,1,1,2,0,1
1573535,Legs,12,32,2,2,2,2,2,2,1,0
1573536,Legs,56,70,1,1,1,1,1,0,0,2
1573537,Legs,28,42,2,2,2,2,2,0,1,2
1573538,Legs,64,78,0,0,0,0,0,2,0,0
1573539,Legs,32,46,0,0,0,0,0,2,1,0
1573540,Legs,52,66,1,1,1,1,1,2,0,1
1573541,Legs,26,40,2,2,2,2,2,2,1,0
1573546,Legs,64,78,2,2,2,2,2,2,0,1
1573547,Legs,32,46,3,3,3,3,3,2,1,1
1573548,Legs,64,78,4,4,-4,4,4,2,0,0
1573549,Legs,32,46,5,5,-3,5,5,2,1,0
1573550,Legs,48,62,4,4,-4,4,4,1,0,0
1573551,Legs,24,38,5,5,-3,5,5,1,1,0
1573552,Legs,66,80,2,2,2,2,2,2,0,0
1573553,Legs,33,47,3,3,3,3,3,2,1,0
1573554,Legs,66,80,2,2,2,2,2,1,0,0
1573555,Legs,33,47,3,3,3,3,3,1,1,0
1573558,Legs,14,34,-3,0,0,1,2,0,0,0
1573559,Legs,7,27,-3,0,0,2,3,0,1,0
1573560,Legs,26,46,-3,-1,2,1,3,1,0,0
1573561,Legs,13,33,-3,-1,2,1,4,1,1,0
1573562,Legs,22,42,1,1,1,1,1,1,0,2
1573563,Legs,11,31,1,1,1,1,1,1,1,2
1573564,Legs,12,28,0,1,0,1,0,0,1,1
1573565,Legs,12,28,0,1,0,0,1,0,1,0
1573566,Legs,36,52,-3,0,0,1,2,0,0,0
1573567,Legs,18,34,-3,0,0,2,3,0,1,0
1573568,Legs,66,80,-3,-1,2,1,3,1,0,0
1573569,Legs,33,47,-3,-1,2,1,4,1,1,0
1573570,Legs,50,64,0,0,0,0,0,1,0,1
1573571,Legs,25,39,0,0,0,0,0,1,1,1
1573572,Legs,50,64,0,0,0,0,0,1,0,1
1573573,Legs,25,39,0,0,0,0,0,1,1,1
1573574,Legs,56,70,1,1,1,1,1,1,0,2
1573575,Legs,28,42,1,1,1,1,1,1,1,2
1573576,Legs,64,78,1,1,1,1,1,2,0,1
1573577,Legs,32,46,2,2,2,2,2,2,1,0
1573578,Legs,24,44,1,1,1,1,1,1,0,1
1573579,Legs,12,32,2,2,2,2,2,1,1,1
1573580,Legs,64,78,1,1,1,1,1,1,0,1
1573581,Legs,32,46,2,2,2,2,2,1,1,1
1573582,Legs,60,74,2,2,2,2,2,2,0,2
1573583,Legs,30,44,2,3,2,2,2,2,1,2
1573584,Legs,62,76,3,0,3,0,0,2,0,0
1573585,Legs,31,45,3,0,4,0,0,2,1,0
1573586,Legs,64,78,4,4,-4,4,4,1,0,0
1573587,Legs,32,46,5,5,-3,5,5,1,1,0
1573588,Legs,48,62,4,4,-4,4,4,2,0,0
1573589,Legs,24,38,5,5,-3,5,5,2,1,0
